"longitude","latitude"
-50.7150445684763,-27.2019638594132
-49.1223267722231,-24.4681118941521
-51.1928599073523,-24.1115225073789
-54.6968390591093,-26.7265113437156
-51.1928599073523,-28.034005761884
-54.2190237202334,-24.9435644098497
-44.1849016038381,-23.0417543470593
-42.7514555872102,-20.6644917685714
-54.3782954998587,-26.84537447264
-40.9994660113317,-18.5249554479323
-51.5114034666029,-29.6980895668255
-51.8299470258535,-26.1321956990936
-54.2190237202334,-24.3492487652277
-49.600142111099,-25.8944694412448
-45.618347620466,-21.8531230578154
-52.1484905851042,-27.5585532461864
-49.9186856703497,-29.1037739222035
-42.7514555872102,-18.4060923190079
-43.3885427057115,-19.0004079636299
-46.4147065185926,-22.0908493156642
-40.5216506724557,-18.1683660611591
-54.537567279484,-23.9926593784545
-45.1405322815901,-21.0210811553446
-52.3077623647295,-25.5378800544717
-49.4408703314737,-25.0624275387741
-42.2736402483343,-19.9513129950251
-46.8925218574686,-22.0908493156642
-41.7958249094583,-20.545628639647
-51.8299470258535,-26.4887850858668
-43.7070862649622,-19.2381342214787
-51.5114034666029,-28.2717320197328
-45.2998040612154,-23.5172068627569
-42.7514555872102,-19.4758604793275
-40.2031071132051,-18.6438185768567
-50.7150445684763,-23.8737962495301
-52.3077623647295,-27.439690117262
-51.6706752462282,-26.9642376015644
-49.2815985518484,-28.6283214065059
-48.3259678740965,-24.9435644098497
-50.8743163481016,-24.8247012809253
-45.4590758408407,-21.4965336710422
-48.6445114333471,-26.0133325701692
-51.3521316869776,-24.7058381520009
-50.555772788851,-25.656743183396
-51.6706752462282,-30.1735420825231
-42.2736402483343,-20.9022180264202
-45.1405322815901,-21.734259928891
-42.114368468709,-19.5947236082519
-43.0699991464609,-18.4060923190079
-49.4408703314737,-26.4887850858668
-42.9107273668356,-21.3776705421178
-50.3965010092257,-30.4112683403719
-43.8663580445875,-21.8531230578154
-44.0256298242128,-20.0701761239494
-49.1223267722231,-24.8247012809253
-51.9892188054789,-25.5378800544717
-49.2815985518484,-27.6774163751108
-48.8037832129724,-26.9642376015644
-48.9630549925978,-24.1115225073789
-49.1223267722231,-25.3001537966229
-51.8299470258535,-26.84537447264
-54.8561108387347,-25.8944694412448
-49.1223267722231,-28.2717320197328
-43.2292709260862,-19.1192710925543
-55.1746543979853,-26.7265113437156
-41.4772813502077,-20.1890392528738
-51.0335881277269,-28.034005761884
-50.077957449975,-26.3699219569424
-46.8925218574686,-22.6851649602862
-50.8743163481016,-25.7756063123204
-52.4670341443548,-26.251058828018
-51.3521316869776,-25.0624275387741
-51.3521316869776,-29.6980895668255
-48.8037832129724,-24.3492487652277
-45.618347620466,-21.3776705421178
-51.0335881277269,-26.1321956990936
-40.0438353335798,-19.1192710925543
-44.5034451630888,-22.0908493156642
-51.6706752462282,-24.9435644098497
-43.0699991464609,-21.139944284269
-55.6524697368612,-24.7058381520009
-55.3339261776106,-25.4190169255473
-50.2372292296003,-23.9926593784545
-41.3180095705823,-19.9513129950251
-46.096162959342,-21.6153967999666
-41.9550966890836,-20.0701761239494
-50.8743163481016,-24.9435644098497
-48.4852396537218,-25.1812906676985
-43.3885427057115,-21.734259928891
-49.9186856703497,-27.0831007304888
-41.7958249094583,-19.9513129950251
-41.9550966890836,-20.4267655107226
-54.8561108387347,-23.7549331206057
-50.555772788851,-23.1606174759837
-51.9892188054789,-27.5585532461864
-41.4772813502077,-18.7626817057811
-44.5034451630888,-20.4267655107226
-49.2815985518484,-24.5869750230765
-41.158737790957,-19.1192710925543
-52.4670341443548,-24.8247012809253
-49.1223267722231,-28.3905951486572
-43.3885427057115,-20.1890392528738
-42.7514555872102,-20.3079023817982
-42.114368468709,-17.9306398033103
-50.8743163481016,-24.3492487652277
-48.9630549925978,-25.8944694412448
-53.2633930424814,-26.4887850858668
-41.7958249094583,-21.139944284269
-53.5819366017321,-26.7265113437156
-42.7514555872102,-18.7626817057811
-48.4852396537218,-23.7549331206057
-57.0859157534891,-25.0624275387741
-51.3521316869776,-25.4190169255473
-48.1666960944712,-25.3001537966229
-44.1849016038381,-22.328575573513
-42.5921838075849,-19.2381342214787
-44.5034451630888,-21.4965336710422
-41.3180095705823,-20.4267655107226
-41.636553129833,-20.6644917685714
-47.3703371963446,-23.5172068627569
-46.7332500778433,-22.2097124445886
-51.5114034666029,-30.1735420825231
-41.158737790957,-20.4267655107226
-46.7332500778433,-22.8040280892106
-48.6445114333471,-25.5378800544717
-41.7958249094583,-19.4758604793275
-51.1928599073523,-28.2717320197328
-52.9448494832308,-27.3208269883376
-54.6968390591093,-25.0624275387741
-42.9107273668356,-21.139944284269
-52.7855777036055,-27.0831007304888
-40.3623788928304,-18.5249554479323
-49.1223267722231,-25.4190169255473
-47.0517936370939,-22.4474387024374
-51.6706752462282,-29.9358158246743
-51.8299470258535,-29.3415001800523
-49.2815985518484,-23.9926593784545
-43.5478144853368,-19.2381342214787
-43.2292709260862,-20.9022180264202
-44.9812605019647,-23.1606174759837
-46.7332500778433,-22.4474387024374
-52.6263059239802,-26.0133325701692
-51.6706752462282,-30.2924052114475
-54.3782954998587,-25.7756063123204
-42.114368468709,-21.0210811553446
-51.1928599073523,-25.656743183396
-46.2554347389673,-23.5172068627569
-42.114368468709,-19.9513129950251
-53.1041212628561,-28.1528688908084
-49.7594138907244,-24.9435644098497
-40.2031071132051,-19.3569973504031
-53.4226648221068,-25.8944694412448
-51.5114034666029,-28.034005761884
-51.9892188054789,-25.1812906676985
-40.9994660113317,-19.0004079636299
-48.9630549925978,-24.4681118941521
-53.7412083813574,-26.6076482147912
-43.2292709260862,-20.7833548974958
-47.5296089759699,-24.5869750230765
-49.1223267722231,-24.2303856363033
-48.8037832129724,-23.7549331206057
-54.537567279484,-27.0831007304888
-46.573978298218,-23.0417543470593
-45.9368911797167,-23.6360699916813
-42.9107273668356,-20.3079023817982
-52.1484905851042,-25.0624275387741
-44.3441733834635,-21.734259928891
-50.7150445684763,-24.4681118941521
-51.0335881277269,-30.1735420825231
-42.114368468709,-21.6153967999666
-50.555772788851,-26.3699219569424
-50.555772788851,-23.9926593784545
-51.6706752462282,-24.8247012809253
-54.8561108387347,-26.251058828018
-42.7514555872102,-20.7833548974958
-46.573978298218,-21.9719861867398
-49.4408703314737,-25.7756063123204
-41.3180095705823,-19.3569973504031
-50.077957449975,-25.656743183396
-44.9812605019647,-21.6153967999666
-54.6968390591093,-26.3699219569424
-53.9004801609827,-25.8944694412448
-43.2292709260862,-21.0210811553446
-48.6445114333471,-27.5585532461864
-44.0256298242128,-21.3776705421178
-41.9550966890836,-18.1683660611591
-48.8037832129724,-27.0831007304888
-53.4226648221068,-26.6076482147912
-41.636553129833,-18.2872291900835
-53.7412083813574,-26.7265113437156
-50.077957449975,-26.6076482147912
-41.3180095705823,-21.3776705421178
-42.2736402483343,-19.5947236082519
-55.1746543979853,-24.7058381520009
-41.636553129833,-19.4758604793275
-43.7070862649622,-19.1192710925543
-55.6524697368612,-26.1321956990936
-43.2292709260862,-18.4060923190079
-51.3521316869776,-29.8169526957499
-52.7855777036055,-25.3001537966229
-53.1041212628561,-25.3001537966229
-48.0074243148458,-24.4681118941521
-41.636553129833,-20.4267655107226
-55.01538261836,-25.4190169255473
-49.1223267722231,-24.1115225073789
-44.1849016038381,-20.6644917685714
-42.5921838075849,-19.7135867371763
-44.1849016038381,-21.4965336710422
-48.0074243148458,-24.1115225073789
-55.3339261776106,-26.3699219569424
-48.6445114333471,-27.6774163751108
-43.7070862649622,-22.8040280892106
-49.2815985518484,-22.6851649602862
-50.555772788851,-25.4190169255473
-47.5296089759699,-24.7058381520009
-43.2292709260862,-20.6644917685714
-52.6263059239802,-28.2717320197328
-44.6627169427141,-21.139944284269
-49.9186856703497,-28.5094582775815
-55.3339261776106,-25.8944694412448
-51.1928599073523,-28.3905951486572
-54.3782954998587,-24.9435644098497
-40.5216506724557,-18.8815448347055
-52.7855777036055,-27.3208269883376
-53.5819366017321,-27.7962795040352
-44.8219887223394,-21.6153967999666
-50.3965010092257,-30.2924052114475
-40.3623788928304,-18.4060923190079
-49.1223267722231,-26.4887850858668
-54.537567279484,-24.4681118941521
-50.555772788851,-26.0133325701692
-52.9448494832308,-26.0133325701692
-44.3441733834635,-20.7833548974958
-41.9550966890836,-17.5740504165371
-54.8561108387347,-26.7265113437156
-43.5478144853368,-19.5947236082519
-54.537567279484,-24.9435644098497
-41.158737790957,-18.6438185768567
-49.600142111099,-29.1037739222035
-52.6263059239802,-25.0624275387741
-51.8299470258535,-24.8247012809253
-41.7958249094583,-19.7135867371763
-42.7514555872102,-19.5947236082519
-40.8401942317064,-19.4758604793275
-51.6706752462282,-27.2019638594132
-41.158737790957,-19.5947236082519
-49.2815985518484,-27.2019638594132
-42.5921838075849,-18.6438185768567
-52.1484905851042,-27.0831007304888
-50.8743163481016,-23.5172068627569
-43.0699991464609,-21.734259928891
-44.3441733834635,-19.2381342214787
-54.8561108387347,-26.6076482147912
-43.0699991464609,-22.0908493156642
-55.3339261776106,-24.9435644098497
-51.1928599073523,-25.1812906676985
-53.1041212628561,-25.7756063123204
-48.0074243148458,-24.5869750230765
-48.9630549925978,-26.6076482147912
-46.7332500778433,-23.2794806049081
-43.7070862649622,-18.6438185768567
-43.5478144853368,-20.6644917685714
-49.9186856703497,-26.3699219569424
-52.7855777036055,-27.439690117262
-50.8743163481016,-25.4190169255473
-41.9550966890836,-19.3569973504031
-54.2190237202334,-25.1812906676985
-49.600142111099,-24.2303856363033
-41.3180095705823,-19.0004079636299
-51.9892188054789,-25.0624275387741
-51.9892188054789,-29.8169526957499
-40.8401942317064,-19.2381342214787
-53.5819366017321,-28.5094582775815
-50.555772788851,-24.9435644098497
-40.5216506724557,-20.545628639647
-52.4670341443548,-25.656743183396
-43.7070862649622,-21.9719861867398
-52.7855777036055,-25.7756063123204
-52.4670341443548,-29.1037739222035
-49.9186856703497,-28.034005761884
-46.8925218574686,-22.5663018313618
-51.6706752462282,-25.1812906676985
-51.1928599073523,-27.6774163751108
-52.7855777036055,-27.2019638594132
-41.158737790957,-19.3569973504031
-50.3965010092257,-23.7549331206057
-51.0335881277269,-25.656743183396
-42.2736402483343,-19.1192710925543
-40.8401942317064,-20.0701761239494
-50.2372292296003,-29.8169526957499
-53.1041212628561,-25.0624275387741
-40.5216506724557,-20.0701761239494
-41.158737790957,-18.2872291900835
-54.6968390591093,-26.9642376015644
-44.1849016038381,-22.9228912181349
-42.2736402483343,-20.4267655107226
-54.2190237202334,-27.5585532461864
-49.9186856703497,-29.5792264379011
-44.6627169427141,-22.328575573513
-40.3623788928304,-18.0495029322347
-48.3259678740965,-24.4681118941521
-50.8743163481016,-23.9926593784545
-49.1223267722231,-26.251058828018
-53.9004801609827,-27.0831007304888
-41.7958249094583,-18.8815448347055
-54.8561108387347,-26.9642376015644
-53.1041212628561,-27.439690117262
-51.8299470258535,-25.7756063123204
-54.2190237202334,-24.8247012809253
-43.8663580445875,-20.1890392528738
-48.1666960944712,-23.9926593784545
-55.1746543979853,-26.1321956990936
-44.5034451630888,-21.9719861867398
-51.3521316869776,-27.7962795040352
-48.0074243148458,-24.3492487652277
-50.2372292296003,-25.4190169255473
-43.2292709260862,-22.4474387024374
-45.2998040612154,-21.0210811553446
-53.7412083813574,-26.0133325701692
-53.2633930424814,-27.0831007304888
-46.8925218574686,-23.3983437338325
-43.0699991464609,-19.0004079636299
-42.5921838075849,-18.7626817057811
-51.1928599073523,-25.0624275387741
-42.2736402483343,-19.0004079636299
-50.8743163481016,-26.84537447264
-41.158737790957,-20.9022180264202
-46.7332500778433,-22.9228912181349
-48.9630549925978,-24.3492487652277
-49.4408703314737,-24.7058381520009
-42.5921838075849,-18.5249554479323
-43.7070862649622,-21.139944284269
-43.0699991464609,-20.9022180264202
-42.9107273668356,-20.0701761239494
-42.4329120279596,-20.0701761239494
-42.9107273668356,-21.6153967999666
-54.537567279484,-26.3699219569424
-41.636553129833,-20.3079023817982
-44.5034451630888,-22.5663018313618
-43.3885427057115,-20.9022180264202
-50.555772788851,-24.4681118941521
-50.8743163481016,-30.1735420825231
-49.4408703314737,-24.4681118941521
-42.7514555872102,-21.4965336710422
-50.2372292296003,-26.0133325701692
-50.2372292296003,-24.1115225073789
-47.6888807555952,-24.4681118941521
-43.2292709260862,-19.3569973504031
-55.01538261836,-26.3699219569424
-46.096162959342,-23.6360699916813
-53.2633930424814,-27.2019638594132
-49.1223267722231,-24.9435644098497
-54.2190237202334,-26.7265113437156
-43.3885427057115,-21.9719861867398
-44.5034451630888,-22.8040280892106
-53.1041212628561,-26.9642376015644
-46.573978298218,-23.5172068627569
-55.4931979572359,-26.3699219569424
-50.3965010092257,-24.1115225073789
-42.2736402483343,-18.8815448347055
-41.9550966890836,-19.4758604793275
-51.1928599073523,-23.7549331206057
-54.3782954998587,-25.0624275387741
-51.0335881277269,-25.7756063123204
-52.7855777036055,-27.5585532461864
-51.1928599073523,-28.6283214065059
-53.7412083813574,-24.2303856363033
-40.6809224520811,-19.0004079636299
-48.9630549925978,-26.1321956990936
-51.3521316869776,-28.034005761884
-40.9994660113317,-20.1890392528738
-50.2372292296003,-26.84537447264
-42.2736402483343,-21.2588074131934
-53.5819366017321,-26.0133325701692
-49.9186856703497,-23.7549331206057
-53.7412083813574,-27.7962795040352
-51.9892188054789,-24.4681118941521
-49.7594138907244,-26.1321956990936
-43.0699991464609,-18.0495029322347
-48.8037832129724,-23.8737962495301
-50.2372292296003,-23.7549331206057
-49.9186856703497,-25.5378800544717
-48.1666960944712,-25.1812906676985
-50.7150445684763,-23.9926593784545
-44.6627169427141,-21.3776705421178
-50.555772788851,-24.2303856363033
-51.6706752462282,-29.4603633089767
-50.8743163481016,-27.7962795040352
-43.7070862649622,-19.0004079636299
-41.3180095705823,-19.2381342214787
-54.8561108387347,-24.9435644098497
-50.2372292296003,-25.7756063123204
-42.9107273668356,-19.8324498661007
-42.2736402483343,-19.8324498661007
-51.6706752462282,-28.034005761884
-43.7070862649622,-19.5947236082519
-42.7514555872102,-20.0701761239494
-40.3623788928304,-19.1192710925543
-43.3885427057115,-20.6644917685714
-51.6706752462282,-25.3001537966229
-51.5114034666029,-24.4681118941521
-52.3077623647295,-27.6774163751108
-50.3965010092257,-25.3001537966229
-43.3885427057115,-19.5947236082519
-46.7332500778433,-24.1115225073789
-44.1849016038381,-23.1606174759837
-51.9892188054789,-29.6980895668255
-49.600142111099,-25.7756063123204
-50.3965010092257,-23.0417543470593
-41.4772813502077,-20.3079023817982
-45.618347620466,-21.4965336710422
-52.1484905851042,-27.6774163751108
-49.9186856703497,-24.9435644098497
-54.2190237202334,-26.4887850858668
-53.9004801609827,-26.0133325701692
-41.636553129833,-20.545628639647
-43.3885427057115,-20.545628639647
-54.6968390591093,-24.5869750230765
-48.8037832129724,-25.5378800544717
-43.8663580445875,-22.5663018313618
-43.8663580445875,-22.4474387024374
-40.9994660113317,-19.8324498661007
-48.9630549925978,-27.0831007304888
-49.4408703314737,-25.8944694412448
-48.6445114333471,-24.1115225073789
-45.9368911797167,-21.0210811553446
-44.1849016038381,-22.6851649602862
-42.114368468709,-18.5249554479323
-42.2736402483343,-19.2381342214787
-49.2815985518484,-26.4887850858668
-52.3077623647295,-25.0624275387741
-48.6445114333471,-23.9926593784545
-55.3339261776106,-25.0624275387741
-51.9892188054789,-26.251058828018
-51.9892188054789,-27.439690117262
-54.8561108387347,-24.1115225073789
-50.8743163481016,-24.4681118941521
-54.3782954998587,-26.9642376015644
-50.555772788851,-24.7058381520009
-43.5478144853368,-19.9513129950251
-50.077957449975,-25.8944694412448
-43.5478144853368,-19.3569973504031
-42.4329120279596,-20.4267655107226
-54.3782954998587,-25.1812906676985
-43.8663580445875,-18.2872291900835
-42.9107273668356,-19.1192710925543
-49.600142111099,-26.3699219569424
-54.059751940608,-27.0831007304888
-43.8663580445875,-21.2588074131934
-54.3782954998587,-24.8247012809253
-52.9448494832308,-24.9435644098497
-42.7514555872102,-22.0908493156642
-44.0256298242128,-21.139944284269
-51.6706752462282,-29.3415001800523
-49.7594138907244,-27.3208269883376
-51.1928599073523,-25.3001537966229
-41.636553129833,-19.0004079636299
-51.5114034666029,-26.7265113437156
-42.9107273668356,-21.9719861867398
-40.8401942317064,-18.4060923190079
-43.8663580445875,-19.1192710925543
-43.3885427057115,-22.5663018313618
-55.1746543979853,-24.5869750230765
-51.0335881277269,-23.8737962495301
-43.5478144853368,-18.5249554479323
-49.2815985518484,-22.9228912181349
-43.2292709260862,-20.545628639647
-51.3521316869776,-28.3905951486572
-41.4772813502077,-19.8324498661007
-41.636553129833,-19.1192710925543
-55.3339261776106,-24.2303856363033
-50.8743163481016,-24.7058381520009
-43.8663580445875,-19.3569973504031
-48.8037832129724,-23.6360699916813
-43.7070862649622,-19.4758604793275
-45.1405322815901,-21.2588074131934
-48.1666960944712,-24.9435644098497
-48.8037832129724,-25.7756063123204
-53.4226648221068,-27.3208269883376
-50.3965010092257,-23.9926593784545
-42.114368468709,-19.7135867371763
-54.2190237202334,-24.2303856363033
-54.6968390591093,-27.7962795040352
-46.8925218574686,-22.8040280892106
-53.9004801609827,-26.7265113437156
-50.2372292296003,-26.7265113437156
-51.0335881277269,-24.7058381520009
-41.636553129833,-20.9022180264202
-49.1223267722231,-25.7756063123204
-41.636553129833,-18.6438185768567
-53.1041212628561,-27.5585532461864
-43.3885427057115,-18.4060923190079
-51.8299470258535,-30.1735420825231
-54.8561108387347,-27.2019638594132
-53.2633930424814,-27.9151426329596
-44.0256298242128,-19.5947236082519
-41.4772813502077,-18.2872291900835
-43.5478144853368,-21.3776705421178
-43.5478144853368,-20.3079023817982
-50.555772788851,-23.8737962495301
-45.1405322815901,-21.139944284269
-52.9448494832308,-28.8660476643547
-48.1666960944712,-24.7058381520009
-53.1041212628561,-27.3208269883376
-43.7070862649622,-20.7833548974958
-44.3441733834635,-22.2097124445886
-41.3180095705823,-19.5947236082519
-48.9630549925978,-27.439690117262
-52.7855777036055,-26.251058828018
-54.8561108387347,-26.4887850858668
-49.1223267722231,-23.1606174759837
-54.8561108387347,-27.439690117262
-44.3441733834635,-23.1606174759837
-51.8299470258535,-30.8867208560695
-51.6706752462282,-27.7962795040352
-54.2190237202334,-25.8944694412448
-48.9630549925978,-26.7265113437156
-45.1405322815901,-20.7833548974958
-51.8299470258535,-27.5585532461864
-41.158737790957,-19.0004079636299
-54.059751940608,-25.4190169255473
-44.8219887223394,-21.8531230578154
-49.4408703314737,-24.5869750230765
-51.1928599073523,-24.8247012809253
-53.2633930424814,-25.7756063123204
-54.059751940608,-25.1812906676985
-53.4226648221068,-25.7756063123204
-40.9994660113317,-18.8815448347055
-50.8743163481016,-22.9228912181349
-49.4408703314737,-25.1812906676985
-48.6445114333471,-25.7756063123204
-54.2190237202334,-25.4190169255473
-50.7150445684763,-25.8944694412448
-55.01538261836,-27.3208269883376
-50.3965010092257,-25.8944694412448
-52.3077623647295,-28.034005761884
-48.6445114333471,-23.6360699916813
-48.6445114333471,-26.84537447264
-43.0699991464609,-19.2381342214787
-49.2815985518484,-24.8247012809253
-47.0517936370939,-23.7549331206057
-51.9892188054789,-28.9849107932791
-48.8037832129724,-28.1528688908084
-45.2998040612154,-23.8737962495301
-40.5216506724557,-19.0004079636299
-50.555772788851,-23.6360699916813
-42.114368468709,-20.9022180264202
-44.8219887223394,-21.2588074131934
-44.0256298242128,-21.6153967999666
-42.9107273668356,-20.1890392528738
-51.9892188054789,-29.2226370511279
-40.8401942317064,-20.7833548974958
-40.3623788928304,-19.0004079636299
-53.1041212628561,-26.1321956990936
-46.7332500778433,-23.7549331206057
-52.1484905851042,-27.439690117262
-53.9004801609827,-25.4190169255473
-50.7150445684763,-26.4887850858668
-40.5216506724557,-18.6438185768567
-52.4670341443548,-27.5585532461864
-52.3077623647295,-29.2226370511279
-51.6706752462282,-27.6774163751108
-48.8037832129724,-27.6774163751108
-48.8037832129724,-25.0624275387741
-50.3965010092257,-25.5378800544717
-52.7855777036055,-23.8737962495301
-50.077957449975,-24.1115225073789
-48.1666960944712,-24.4681118941521
-51.6706752462282,-28.8660476643547
-41.9550966890836,-20.9022180264202
-46.7332500778433,-22.328575573513
-42.5921838075849,-20.6644917685714
-49.7594138907244,-23.2794806049081
-43.3885427057115,-22.0908493156642
-40.5216506724557,-18.5249554479323
-43.2292709260862,-18.8815448347055
-41.9550966890836,-18.7626817057811
-50.2372292296003,-25.656743183396
-39.7252917743291,-19.2381342214787
-42.5921838075849,-21.2588074131934
-46.2554347389673,-23.7549331206057
-50.3965010092257,-22.6851649602862
-42.4329120279596,-18.2872291900835
-50.3965010092257,-24.7058381520009
-48.3259678740965,-24.1115225073789
-41.4772813502077,-20.9022180264202
-52.6263059239802,-27.6774163751108
-48.8037832129724,-27.3208269883376
-45.9368911797167,-23.7549331206057
-50.2372292296003,-24.8247012809253
-43.0699991464609,-20.545628639647
-44.3441733834635,-21.4965336710422
-40.6809224520811,-19.8324498661007
-44.1849016038381,-21.3776705421178
-51.6706752462282,-24.4681118941521
-51.0335881277269,-23.7549331206057
-50.2372292296003,-30.0546789535987
-42.5921838075849,-20.7833548974958
-41.158737790957,-18.7626817057811
-42.7514555872102,-20.9022180264202
-52.7855777036055,-25.0624275387741
-50.2372292296003,-26.1321956990936
-52.1484905851042,-25.4190169255473
-51.1928599073523,-25.4190169255473
-52.7855777036055,-28.1528688908084
-44.8219887223394,-21.4965336710422
-55.1746543979853,-27.2019638594132
-50.077957449975,-24.5869750230765
-42.2736402483343,-18.5249554479323
-55.8117415164866,-27.439690117262
-42.4329120279596,-21.139944284269
-53.5819366017321,-27.6774163751108
-53.2633930424814,-27.6774163751108
-43.7070862649622,-21.3776705421178
-44.3441733834635,-21.6153967999666
-42.9107273668356,-20.6644917685714
-43.7070862649622,-22.0908493156642
-50.555772788851,-22.9228912181349
-46.8925218574686,-22.2097124445886
-50.3965010092257,-23.5172068627569
-43.7070862649622,-20.6644917685714
-56.2895568553625,-25.8944694412448
-42.9107273668356,-18.2872291900835
-45.4590758408407,-21.3776705421178
-49.1223267722231,-24.7058381520009
-54.2190237202334,-27.7962795040352
-52.7855777036055,-25.1812906676985
-52.4670341443548,-23.9926593784545
-42.7514555872102,-22.2097124445886
-53.2633930424814,-25.5378800544717
-52.3077623647295,-27.7962795040352
-48.9630549925978,-24.8247012809253
-48.9630549925978,-24.2303856363033
-41.7958249094583,-19.8324498661007
-52.1484905851042,-28.7471845354303
-52.6263059239802,-27.7962795040352
-54.6968390591093,-27.0831007304888
-49.600142111099,-23.0417543470593
-43.2292709260862,-22.9228912181349
-42.4329120279596,-18.6438185768567
-54.059751940608,-23.9926593784545
-53.9004801609827,-25.3001537966229
-49.1223267722231,-25.8944694412448
-54.537567279484,-27.7962795040352
-48.0074243148458,-23.8737962495301
-55.1746543979853,-24.2303856363033
-51.8299470258535,-28.2717320197328
-50.7150445684763,-26.3699219569424
-53.9004801609827,-27.439690117262
-44.0256298242128,-21.9719861867398
-46.573978298218,-23.9926593784545
-42.9107273668356,-21.0210811553446
-41.9550966890836,-20.545628639647
-53.4226648221068,-27.2019638594132
-41.158737790957,-19.7135867371763
-44.0256298242128,-18.8815448347055
-46.8925218574686,-22.4474387024374
-43.0699991464609,-19.8324498661007
-49.600142111099,-25.5378800544717
-41.636553129833,-19.2381342214787
-55.01538261836,-26.251058828018
-42.7514555872102,-18.1683660611591
-51.9892188054789,-29.3415001800523
-47.2110654167192,-23.0417543470593
-47.8481525352205,-24.2303856363033
-53.9004801609827,-27.9151426329596
-53.7412083813574,-25.0624275387741
-53.2633930424814,-27.7962795040352
-43.5478144853368,-21.4965336710422
-44.3441733834635,-20.6644917685714
-43.3885427057115,-18.5249554479323
-41.3180095705823,-19.1192710925543
-49.1223267722231,-26.0133325701692
-52.7855777036055,-25.5378800544717
-53.1041212628561,-25.5378800544717
-51.5114034666029,-30.2924052114475
-40.0438353335798,-19.5947236082519
-43.7070862649622,-18.4060923190079
-53.7412083813574,-25.3001537966229
-53.4226648221068,-25.5378800544717
-46.8925218574686,-21.9719861867398
-40.8401942317064,-18.5249554479323
-53.9004801609827,-25.0624275387741
-55.8117415164866,-24.5869750230765
-55.01538261836,-24.7058381520009
-42.5921838075849,-21.8531230578154
-55.6524697368612,-24.5869750230765
-46.096162959342,-21.8531230578154
-54.3782954998587,-27.2019638594132
-44.5034451630888,-21.734259928891
-50.7150445684763,-25.656743183396
-40.9994660113317,-19.5947236082519
-55.8117415164866,-26.0133325701692
-51.6706752462282,-29.8169526957499
-42.7514555872102,-18.0495029322347
-45.1405322815901,-21.4965336710422
-42.7514555872102,-20.545628639647
-53.9004801609827,-26.9642376015644
-51.8299470258535,-29.2226370511279
-54.059751940608,-25.8944694412448
-44.1849016038381,-22.5663018313618
-53.2633930424814,-23.9926593784545
-40.0438353335798,-19.0004079636299
-41.4772813502077,-19.1192710925543
-51.9892188054789,-24.8247012809253
-54.3782954998587,-27.7962795040352
-53.4226648221068,-27.439690117262
-54.6968390591093,-25.5378800544717
-54.8561108387347,-24.4681118941521
-47.0517936370939,-22.0908493156642
-50.3965010092257,-27.439690117262
-51.8299470258535,-23.6360699916813
-42.7514555872102,-22.4474387024374
-54.3782954998587,-24.1115225073789
-49.600142111099,-24.1115225073789
-46.4147065185926,-23.7549331206057
-40.2031071132051,-18.2872291900835
-48.9630549925978,-24.5869750230765
-47.8481525352205,-24.7058381520009
-51.8299470258535,-28.1528688908084
-47.8481525352205,-24.9435644098497
-50.7150445684763,-25.0624275387741
-50.3965010092257,-24.5869750230765
-43.3885427057115,-22.2097124445886
-52.7855777036055,-28.034005761884
-48.8037832129724,-25.8944694412448
-54.6968390591093,-24.8247012809253
-46.7332500778433,-23.8737962495301
-51.8299470258535,-30.5301314692963
-49.600142111099,-24.9435644098497
-51.8299470258535,-30.4112683403719
-41.7958249094583,-19.1192710925543
-54.059751940608,-27.9151426329596
-43.5478144853368,-19.7135867371763
-52.7855777036055,-24.1115225073789
-48.8037832129724,-26.84537447264
-51.8299470258535,-28.3905951486572
-52.6263059239802,-27.9151426329596
-54.6968390591093,-26.1321956990936
-48.6445114333471,-25.3001537966229
-42.9107273668356,-21.4965336710422
-52.4670341443548,-27.6774163751108
-43.5478144853368,-22.0908493156642
-49.2815985518484,-25.4190169255473
-53.1041212628561,-25.8944694412448
-49.7594138907244,-25.7756063123204
-51.0335881277269,-25.3001537966229
-52.9448494832308,-27.0831007304888
-45.4590758408407,-21.734259928891
-40.5216506724557,-19.1192710925543
-44.1849016038381,-20.9022180264202
-51.5114034666029,-25.5378800544717
-40.9994660113317,-20.4267655107226
-50.2372292296003,-25.0624275387741
-40.9994660113317,-20.9022180264202
-54.2190237202334,-25.0624275387741
-53.7412083813574,-28.5094582775815
-54.6968390591093,-24.1115225073789
-49.9186856703497,-23.2794806049081
-41.3180095705823,-18.4060923190079
-40.3623788928304,-19.9513129950251
-54.059751940608,-24.4681118941521
-51.8299470258535,-24.9435644098497
-53.1041212628561,-24.1115225073789
-43.3885427057115,-21.0210811553446
-55.1746543979853,-23.1606174759837
-50.8743163481016,-23.8737962495301
-50.077957449975,-26.4887850858668
-40.9994660113317,-18.2872291900835
-50.3965010092257,-23.3983437338325
-54.2190237202334,-27.2019638594132
-42.114368468709,-21.139944284269
-52.1484905851042,-28.1528688908084
-42.7514555872102,-18.5249554479323
-52.7855777036055,-27.7962795040352
-43.5478144853368,-18.8815448347055
-53.2633930424814,-25.4190169255473
-41.3180095705823,-20.3079023817982
-51.8299470258535,-28.034005761884
-47.6888807555952,-24.2303856363033
-49.7594138907244,-24.3492487652277
-51.1928599073523,-24.5869750230765
-48.4852396537218,-24.5869750230765
-43.0699991464609,-18.5249554479323
-41.3180095705823,-20.1890392528738
